Product ID,Barcode,Category,Sub Category,Product,Price,Base Price,Promotion,Offer ends,RRP,POR,VAT,Pack Size
544690,05013668836145,Catering Grocery,Dishwashing,Caterers Kitchen Washing Up Liquid 5ltr ,£ 2.39,,,,£ 0,,20.00,1 x 1
970014,0501115788569,Catering Grocery,Rice / Pulses / Cereals / Pasta / Vegetables,Tilda Steamed Rice Lime And Corriander 250g,£ 4.49,,,,£ 1.09,31.3,0.00,1 x 6
146456,7613031390236,Catering Grocery,Beverages,Nescafe & Go Gold Blend Black 28g,£ 4.99,,,,£ 0,,0.00,1 x 8
584571,5028933000268,Catering Grocery,Soft Drinks,Cameo Slush F Blue Ready Mix 5ltr,£ 22.29,,,,£ 0,,20.00,4 x 1
584571,5028933000268,Catering Grocery,Soft Drinks,Cameo Slush F Blue Ready Mix 5ltr,£ 5.99,,,,£ 0,,20.00,1 x 1
115782,05060113913906,Catering Grocery,Soft Drinks,Freshers Orange Cordial 5ltr,£ 5.49,,,,£ 0,,20.00,2 x 1
115782,05060113913906,Catering Grocery,Soft Drinks,Freshers Orange Cordial 5ltr,£ 2.79,,,,£ 0,,20.00,1 x 1
104281,4008429037948,Pet Products,Cat,Dreamies Beef 60g,£ 6.89,,,,£ 1.39,25.6,20.00,1 x 8
113396,05012144907614,Pet Products,Dog,Webbox Chub Prime Chicken Roll 720g,£ 2.59,,,,£ 0.69,24.9,20.00,1 x 6
996708,0107613033197574,Pet Products,Dog,Bakers Adult Beef & Vegetable Pm £2.49 1kg,£ 6.99,,,,£ 2.49,32.6,20.00,1 x 5
115197,5010708701418,Pet Products,Dog,Naturo Chicken In Gravy Pm £1 390g,£ 6.99,,,,£ 1,30.1,20.00,1 x 12
271849,07613036968782,Pet Products,Dog,Bakers Sizzlers Bacon 90g,£ 4.89,,,,£ 1.39,29.6,20.00,1 x 6
996740,00015496004,Pet Products,Cat,Sheba Tray Salmon In Jelly Pm 65p 85g,£ 6.29,£ 7.49,SAVE 1.2,2022/04/24,£ 0.65,47.2,20.00,1 x 22
116939,05011335005023,Pet Products,Dog,Tex Chunks With Lamb & Vegetable Pm1.79 1.2kg,£ 6.99,,,,£ 1.79,21.9,20.00,1 x 6
117568,05011792007585,Pet Products,Cat,Butchers Beef & Veg Alutray Pm 85p 150g,£ 4.99,,,,£ 0.85,36,20.00,1 x 11
116371,05011792007318,Pet Products,Cat,Butchers Classic Chicken 80p 400g,£ 5.49,,,,£ 0.8,31.4,20.00,1 x 12
150560,05000239557059,Pet Products,Dog,Good Boy Tripe Sticks  100g,£ 9.99,,,,£ 1.99,24.7,20.00,8 x 1
150560,05000239557059,Pet Products,Dog,Good Boy Tripe Sticks  100g,£ 1.29,,,,£ 1.99,22.2,20.00,1 x 1
271107,01076130368675,Pet Products,Cat,Felix Agail Doubly Delicious 12 Pack Pouch 4.25 100g,£ 10.89,,,,£ 4.25,23.1,20.00,4 x 1
271107,01076130368675,Pet Products,Cat,Felix Agail Doubly Delicious 12 Pack Pouch 4.25 100g,£ 2.79,,,,£ 4.25,21.2,20.00,1 x 1
964429,05013919010935,Pet Products,Dog,Harringtons Turkey & Vegetable Dry Food 2kg,£ 11.19,,,,£ 4.59,26.9,20.00,4 x 1
964429,05013919010935,Pet Products,Dog,Harringtons Turkey & Vegetable Dry Food 2kg,£ 2.79,,,,£ 4.59,27.1,20.00,1 x 1
971473,08714100438589,Retail Grocery,Beans / Pasta / Snack Meals,Pot Noodle Bombay Bad Boy Pm £1.19 90g,£ 9.99,,,,£ 1.19,30,0.00,1 x 12
116223,04002359016752,Retail Grocery,Cooking Sauce / Paste / Accessories,Dolmio Original Pm £1.99 500g,£ 8.99,,,,£ 1.99,24.7,0.00,1 x 6
145462,05010029217209,Retail Grocery,Breakfast Cereals,Weetabix Standard Pm1.60 12's,£ 12.59,,,,£ 1.6,21.3,0.00,1 x 10
117168,05059319018850,Retail Grocery,Breakfast Cereals,Kelloggs Rice Krispies Pm £3.29 510g,£ 11.79,£ 14.99,SAVE 3.2,2022/04/24,£ 3.29,40.3,0.00,1 x 6
117202,07622201516482,Retail Grocery,Biscuits,Oreo Original Pm 99p 154g,£ 8.99,£ 11.29,SAVE 2.3,2022/04/23,£ 0.99,43.2,0.00,1 x 16
116756,08711000495117,Retail Grocery,Beverages,Kenco Really Rich Pm £3.69 100g,£ 15.99,,,,£ 3.69,27.8,0.00,1 x 6
270725,05000157136626,Retail Grocery,Table Top Sauces / Condiments / Pickles,Heinz Tomato Ketchup Pm1.65 342g,£ 12.99,,,,£ 1.65,21.3,0.00,1 x 10
116729,08715700218298,Retail Grocery,Table Top Sauces / Condiments / Pickles,Heinz Tomato Ketchup Top Down Pm £2.29 460g,£ 17.99,,,,£ 2.29,21.4,0.00,1 x 10
113266,05012389102874,Retail Grocery,Beverages,Nurishment Banana Pm £1.19 400g,£ 10.59,,,,£ 1.19,25.8,0.00,1 x 12
993461,05000168155906,Retail Grocery,Biscuits,Mcvities Penguin Pm £1.00 6pk,£ 5.99,£ 7.49,SAVE 1.5,2022/04/24,£ 1,40.1,20.00,1 x 12
996013,05000232008169,Retail Grocery,Savoury Ingredients,Flora Oil Pm2.49 1ltr,£ 15.79,,,,£ 2.49,20.7,0.00,1 x 8
147450,05010049148262,Retail Grocery,Biscuits,Cadburys Chocolate Chip Cookies Pm1.00 150g,£ 15.96,£ 18.99,SAVE 3.0,2022/04/23,£ 1,33.5,0.00,4 x 6
147450,05010049148262,Retail Grocery,Biscuits,Cadburys Chocolate Chip Cookies Pm1.00 150g,£ 3.99,£ 4.79,SAVE 0.8,2022/04/23,£ 1,33.5,0.00,1 x 6
145766,05010478511224,Confectionery,Confectionery Take Home,Swizzels Matlow Drumstick Squashies Pm1.00 131gm,£ 5.99,£ 6.99,SAVE 1.0,2022/04/23,£ 1,40.1,20.00,1 x 12
111401,05020411119011,Confectionery,Confectionery Single Serve,Kinder Chocolate T8 Pm1.00 (8x12.5g) 100g,£ 6.59,,,,£ 1,20.9,20.00,1 x 10
974499,05000159503815,Confectionery,Confectionery Take Home,Galaxy Minstrels Treat Bag Pm £1 80g,£ 13.29,,,,£ 1,20.3,20.00,1 x 20
991503,07622210816351,Confectionery,Confectionery Single Serve,Cadbury Bitsa Wispa Bag Pm £1 95g,£ 6.59,,,,£ 1,20.9,20.00,1 x 10
116956,05012035968564,Confectionery,Confectionery Take Home,Haribo Balla Bites £1 160g,£ 7.29,,,,£ 1,27.1,20.00,1 x 12
108580,07613033673719,Confectionery,Confectionery Take Home,Nestle Milkybar Giant Buttons Pouch Pm £1 85g,£ 7.65,,,,£ 1,23.5,20.00,1 x 12
971755,05012035949068,Confectionery,Confectionery Take Home,Haribo Gold Bears Pm1.00 160g,£ 7.29,,,,£ 1,27.1,20.00,1 x 12
101454,08000300282313,Confectionery,Confectionery Single Serve,Nestle Crunch Pm £1 100g,£ 8.99,£ 10.89,SAVE 1.9,2022/04/24,£ 1,32.6,20.00,1 x 16
776541,009900001823,Confectionery,Mouthrefreshing  / Medicated,Wrigley Extra Peppermint Chewing Gum Sugar Free 10`s,£ 7.69,,,,£ 0.47,34.6,20.00,1 x 30
146746,07622210117786,Confectionery,Confectionery Take Home,Cadburys Chocolate Eclairs Pm £1 130g,£ 7.69,,,,£ 1,23.1,20.00,1 x 12
114930,05012035965426,Confectionery,Confectionery Take Home,Haribo Twin Snakes Pm1.00 160g,£ 7.29,,,,£ 1,27.1,20.00,1 x 12
59066,05900951227776,Confectionery,Confectionery Take Home,Galaxy Caramel Pm £1 135g,£ 15.99,,,,£ 1,20.1,20.00,1 x 24
985608,05022822197848,Non Foods,Electrical & Batteries,Status 8 Pin Usb Charging Transfer Cable 31g,£ 4.59,,,,£ 1.59,42.3,20.00,6 x 1
985608,05022822197848,Non Foods,Electrical & Batteries,Status 8 Pin Usb Charging Transfer Cable 31g,£ 0.79,,,,£ 1.59,40.4,20.00,1 x 1
986836,5060082937057,Non Foods,Stationery,U Staples 5000pk,£ 5.99,,,,£ 1,40.1,20.00,1 x 12
986838,5060082941412,Non Foods,Stationery,U A4 Plastic Document Wallet 4pk,£ 5.99,,,,£ 1,40.1,20.00,1 x 12
80556,3086123123656,Non Foods,Seasonal,Bic Megalighter U140 Clipstrip ,£ 1.99,,,,£ 2.99,20.1,20.00,1 x 1
82923,5021419116026,Non Foods,Stationery,Hi-glo Surveillance Cameras In Operation Sign ,£ 2.69,,,,£ 4.61,30,20.00,1 x 1
495866,05011581021266,Non Foods,Catering Paperware /  Disposables,Robinson Young White Serviettes 33cm 1ply 1651 500's,£ 2.49,,,,£ 0,,20.00,1 x 1
104646,104646,Non Foods,Stationery,Electroland Thermal Till Roll 76x76 ,£ 22.39,,,,£ 0,,20.00,1 x 20
106032,05028763004627,Non Foods,Retail Paperware,Caterers Kitchen Paper Table Cover White 90cmx90cm 25's,£ 2.99,,,,£ 0,,20.00,1 x 1
106099,5013668407482,Non Foods,Retail Paperware,Caterers Kitchen Cocktail Napkin White 2 Ply 24x24 250's,£ 2.99,,,,£ 0,,20.00,1 x 1
106155,3086121101144,Non Foods,Stationery,Bic Orange Fine Medium Black 20's,£ 2.89,,,,£ 0.35,50.5,20.00,1 x 20
106199,5013668407796,Non Foods,Retail Paperware,Caterers Kitchen Napkins Cream 3 Ply 40cm 100's,£ 3.45,,,,£ 0,,20.00,1 x 1
106414,5013668407840,Non Foods,Retail Paperware,Caterers Kitchen Napkins Red 3 Ply 40cm 100's,£ 3.79,,,,£ 0,,20.00,1 x 1
970990,05000221651888,Fresh & Chilled / Bread & Cakes,Bread And Cakes,Mr Kipling Angel Flatpack Slices 6's,£ 1.49,,,,£ 1.99,25.1,0.00,1 x 1
997609,8410087414379,Fresh & Chilled / Bread & Cakes,Bread And Cakes,Dulcesol Oatmeal Loaf 460g,£ 1.49,,,,£ 1.99,25.1,0.00,1 x 1
272991,5098715005286,Fresh & Chilled / Bread & Cakes,Bread And Cakes,Coolmore Fruit Cake ,£ 1.69,,,,£ 1.99,15.1,0.00,1 x 1
113813,5027255078788,Fresh & Chilled / Bread & Cakes,Bread And Cakes,Leicester Bakery Peshwari Naan Bread ,£ 0.99,,,,£ 1.49,33.6,0.00,1 x 1
911331,5060184080293,Fresh & Chilled / Bread & Cakes,Bread And Cakes,Vasbanket Marimba Jam Rings ,£ 0.89,,,,£ 1.19,25.2,0.00,1 x 1
155921,5050360007251,Fresh & Chilled / Bread & Cakes,Bread And Cakes,Perfections Lemon & Blueberry Muffins ,£ 1.15,,,,£ 1.59,27.7,0.00,1 x 1
146239,5050360004069,Fresh & Chilled / Bread & Cakes,Bread And Cakes,Perfection Lemon Muffins 4s,£ 1.15,,,,£ 1.59,27.7,0.00,1 x 1
978002,5050360011210,Fresh & Chilled / Bread & Cakes,Bread And Cakes,English Cake Company Chocolate Sponge Cake ,£ 1.59,,,,£ 2.29,30.6,0.00,1 x 1
986516,05410438040182,Fresh & Chilled / Bread & Cakes,Milks & Creams,Yazoo Chocolate Milk Pm £1.69 1ltr,£ 5.99,,,,£ 1.69,40.9,0.00,1 x 6
114177,5019464001596,Fresh & Chilled / Bread & Cakes,Bread And Cakes,Hazel's Raspberry Fairy Buns Pm £1.59 6's,£ 1.19,,,,£ 1.49,20.1,0.00,1 x 1
115266,0740781770982,Fresh & Chilled / Bread & Cakes,Bread And Cakes,Bakery Select Soft Brown Rolls 4pk,£ 0.79,,,,£ 1,21,0.00,1 x 1
269745,0104025500263706,Fresh & Chilled / Bread & Cakes,Milks & Creams,Frijj Fudge Brownie 400ml,£ 6.89,,,,£ 1,31.1,0.00,10 x 1
269745,0104025500263706,Fresh & Chilled / Bread & Cakes,Milks & Creams,Frijj Fudge Brownie 400ml,£ 0.69,,,,£ 1,31,0.00,1 x 1
151581,05011417773499,Retail Household,Cleaning Products,Dettol Power&fresh Green Apple Pm 2.00 500ml,£ 7.49,,,,£ 2,25.1,20.00,1 x 6
272444,08001841392134,Retail Household,Air Fresheners,Febreze Air Freshener Spray Vanilla Pm £2.99 300ml,£ 7.79,£ 10.29,SAVE 2.5,2022/04/23,£ 2.99,47.9,20.00,1 x 6
114675,15059630000555,Retail Household,Housewares,Go Local Wheely Bin Liners Pm £1 6's 6's,£ 10.99,,,,£ 1,45.1,20.00,4 x 6
114675,15059630000555,Retail Household,Housewares,Go Local Wheely Bin Liners Pm £1 6's 6's,£ 2.99,,,,£ 1,40.2,20.00,1 x 6
154698,05011309091021,Retail Household,Cleaning Products,Zoflora Standard 250ml,£ 13.99,,,,£ 2.79,24.8,20.00,1 x 8
114667,15059630000739,Retail Household,Housewares,Go Local Tie Handle Freezer Bags Pm £1 100's,£ 10.99,,,,£ 1,45.1,20.00,4 x 6
114667,15059630000739,Retail Household,Housewares,Go Local Tie Handle Freezer Bags Pm £1 100's,£ 2.99,,,,£ 1,40.2,20.00,1 x 6
114669,15059630000753,Retail Household,Housewares,Go Local Double Zipper Freezer Bags Pm £1.19 20's,£ 12.99,,,,£ 1.19,45.4,20.00,4 x 6
114669,15059630000753,Retail Household,Housewares,Go Local Double Zipper Freezer Bags Pm £1.19 20's,£ 3.59,,,,£ 1.19,39.7,20.00,1 x 6
269729,08717163619988,Retail Household,Laundry,Persil Powder Non Bio 10 Wash Pm £2.99 ,£ 13.49,,,,£ 2.99,22.7,20.00,1 x 7
114906,05055028301511,Retail Household,Cleaning Products,Domestos Rimblock Lime Pm £1 1pc,£ 5.99,,,,£ 1,20.1,20.00,1 x 9
115251,5060060210219,Retail Household,Cleaning Products,Astonish Window & Glass Pm £1 750ml,£ 3.99,,,,£ 1,20.2,20.00,1 x 6
115810,15059630001255,Retail Household,Housewares,Go Local Parchment 10m 12's,£ 7.49,,,,£ 1.39,46.1,20.00,1 x 12
149876,04015600975302,Retail Household,Laundry,Ariel Bio Wash Pm £3.29 650g,£ 12.89,,,,£ 3.29,21.6,20.00,1 x 6
269072,01502580200112,Retail Household,Paper Products,Jumbo Loose Toilet Rolls 36pack,£ 4.49,,,,£ 0.25,40.1,20.00,1 x 36
992607,05060517748777,Cigarettes & Tobacco,E-Cigs & Liquids,Edge E-liquid Virginia Tobacco Pm£2.50 6mg,£ 3.89,,,,£ 2.5,62.7,20.00,1 x 5
59396,3057067171089,Cigarettes & Tobacco,Smoking Requisites,Zig Zag Green Multipack Papers 8pk,£ 7.15,,,,£ 1.41,39.1,20.00,1 x 10
270796,5000431029538,Cigarettes & Tobacco,Cigarettes,Embassy Signature Gold Superkings 20's,£ 77.87,£ 78.87,SAVE 1.0,2022/04/23,£ 10.15,7.9,20.00,2 x 5
270796,5000431029538,Cigarettes & Tobacco,Cigarettes,Embassy Signature Gold Superkings 20's,£ 39.83,£ 39.83,SAVE 0.0,2022/04/23,£ 10.15,5.8,20.00,1 x 5
116801,3515006073851,Cigarettes & Tobacco,E-Cigs & Liquids,Geek Bar Disposable Vape Lychee Ice ,£ 30.99,,,,£ 6.49,42.7,20.00,1 x 10
117073,6939287918637,Cigarettes & Tobacco,E-Cigs & Liquids,Elf Bar Disposable Vape Pink Lemonade ,£ 24.79,,,,£ 4.99,40.4,20.00,1 x 10
139022,50008667,Cigarettes & Tobacco,Smoking Requisites,Rizla Regular Silver ,£ 20.29,,,,£ 0.41,40.6,20.00,1 x 100
68709,5000143416503,Cigarettes & Tobacco,Cigars,Hamlet Cigars 1/2 Outer 5's,£ 49.37,,,,£ 7,15.4,20.00,1 x 10
268841,5060077787285,Cigarettes & Tobacco,E-Cigs & Liquids,Heets Yellow 20's,£ 37.92,,,,£ 5,9,20.00,1 x 10
270530,05060517749316,Cigarettes & Tobacco,E-Cigs & Liquids,Edge E-liquid Blue Raspberry Max Vg Pm£2.50 3mg,£ 3.89,,,,£ 2.5,62.7,20.00,1 x 5
271817,5000393364814,Cigarettes & Tobacco,Tobacco,Cutters Choice Original 30g,£ 66.11,,,,£ 17,6.7,20.00,1 x 5
273047,500028066286,Cigarettes & Tobacco,E-Cigs & Liquids,88 Vape Strawberry Pm £1.00 10ml 16mg,£ 4.99,,,,£ 1,40.1,20.00,1 x 10
273049,500028151425,Cigarettes & Tobacco,E-Cigs & Liquids,88 Vape 50/50 Raspberry Ripple Pm £1.00 10ml 6mg,£ 4.99,,,,£ 1,40.1,20.00,1 x 10
113670,05000101158513,Health & Beauty,Soaps & Sundries,Imperial Leather Shower Gel Wild Thing Pm £1 250ml,£ 3.99,,,,£ 1,20.2,20.00,1 x 6
691970,05000158415706,Health & Beauty,Medicines,Gaviscon Peppermint Liquid 150ml,£ 14.39,£ 16.49,SAVE 2.1,2022/04/23,£ 4.49,35.9,20.00,1 x 6
999889,08717644300435,Health & Beauty,Deodorants,Sure For Men Apa Quantum 150ml,£ 5.99,,,,£ 1.59,24.7,20.00,1 x 6
113673,05000101506123,Health & Beauty,Soaps & Sundries,Imperial Leather Body Wash Cotton Clouds Pm £1 250ml,£ 3.99,,,,£ 1,20.2,20.00,1 x 6
113193,05056267000845,Health & Beauty,Toiletries,Colgate Toothpaste Whitening Charcoal Pm £2 75ml,£ 7.59,,,,£ 2,24.1,20.00,1 x 6
113669,05000101504600,Health & Beauty,Soaps & Sundries,Imperial Leather S/gel Polynesian Pm £1 250ml,£ 3.99,,,,£ 1,20.2,20.00,1 x 6
116690,05055028387140,Health & Beauty,Soaps & Sundries,Carex Handwash Strawberry Laces Pm £1.29 250ml,£ 4.99,,,,£ 1.29,22.6,20.00,1 x 6
112941,05011417768808,Health & Beauty,Soaps & Sundries,Dettol Handwash Pm £1.29 250ml,£ 4.99,,,,£ 1.29,22.6,20.00,1 x 6
154485,05025970120522,Health & Beauty,Deodorants,Nivea Deoderant Cool Kick 150ml,£ 6.29,,,,£ 1.69,25.6,20.00,1 x 6
782425,03574660635263,Health & Beauty,Toiletries,Listerine Coolmint Mouthwash 250ml,£ 6.49,,,,£ 2.49,47.9,20.00,1 x 6
966549,05055028347168,Health & Beauty,Toiletries,Palmolive Shampoo Colour Pm £1 350ml,£ 3.69,,,,£ 1,26.2,20.00,1 x 6
100622,5010058011236,Health & Beauty,Skin Care,Soft & Pure Round Cosmetic Pads 100's,£ 10.19,,,,£ 1.49,31.6,20.00,12 x 1
100622,5010058011236,Health & Beauty,Skin Care,Soft & Pure Round Cosmetic Pads 100's,£ 0.89,,,,£ 1.49,28.3,20.00,1 x 1
115315,15059630001378,Soft Drinks,Soft Drinks Single Serve,Zenergy Isotonic Sport Cherry Pm 50p 500ml,£ 3.09,£ 3.29,SAVE 0.2,2022/04/24,£ 0.5,38.2,20.00,1 x 12
117155,04060800306548,Soft Drinks,Soft Drinks Single Serve,Pepsi Cola Max Pm 65p 330ml,£ 6.99,£ 7.15,SAVE 0.2,2022/04/23,£ 0.65,46.2,20.00,1 x 24
114846,05054267500839,Soft Drinks,Soft Drinks Take Home,Lucozade Energy Orange Pet Pm £1.50 900ml,£ 11.89,,,,£ 1.5,20.7,20.00,1 x 12
116823,05000382113164,Soft Drinks,Soft Drinks Take Home,Barr Lemonade Pm £1.19 / 2 For £2 2ltr,£ 3.99,,,,£ 1.19,32.9,20.00,1 x 6
155713,05017726136550,Soft Drinks,Soft Drinks Single Serve,Fanta Lemon 500ml,£ 9.39,,,,£ 1.29,27.2,20.00,1 x 12
108122,03057640410123,Soft Drinks,Soft Drinks Take Home,Volvic Touch Of Fruit Strawberry 1.5ltr,£ 4.29,£ 4.89,SAVE 0.6,2022/04/23,£ 1.25,31.4,20.00,1 x 6
997154,04060800303899,Soft Drinks,Soft Drinks Take Home,Pepsi Cola Diet Pm £1.99 2ltr,£ 5.49,£ 7.49,SAVE 2.0,2022/05/15,£ 1.99,44.8,20.00,1 x 6
114652,05017726422370,Soft Drinks,Soft Drinks Single Serve,Coca Cola Classic 6 Pack Pm £3.75 330ml,£ 9.69,£ 9.79,SAVE 0.1,2022/04/23,£ 3.75,22.5,20.00,1 x 4
115321,15059630001309,Soft Drinks,Soft Drinks Take Home,Go Local Soda Water Pm 59p 1ltr,£ 3.39,£ 3.89,SAVE 0.5,2022/04/24,£ 0.59,42.5,20.00,1 x 12
116846,05054267501959,Soft Drinks,Soft Drinks Single Serve,Lucozade Sport Orange Pm £1.25 500ml,£ 6.99,£ 8.79,SAVE 1.8,2022/05/15,£ 1.25,44.1,20.00,1 x 12
117153,04060800306579,Soft Drinks,Soft Drinks Single Serve,Pepsi Cola Pm 75p 330ml,£ 8.99,£ 9.59,SAVE 0.6,2022/04/23,£ 0.75,40.1,20.00,1 x 24
272949,05010438017421,Soft Drinks,Soft Drinks Take Home,Vimto Fizzy Pm £1.29 2ltr,£ 6.09,,,,£ 1.29,29.2,20.00,1 x 8
991446,09311220005692,Wine,Wine,19 Crimes Chardonnay 75cl,£ 29.99,£ 33.99,SAVE 4.0,2022/05/15,£ 8.99,33.3,20.00,6 x 1
991446,09311220005692,Wine,Wine,19 Crimes Chardonnay 75cl,£ 5,£ 5.79,SAVE 0.8,2022/05/15,£ 8.99,33.3,20.00,1 x 1
270881,05010134019798,Wine,Wine,Echo Falls Rose & Gin Fusion 75cl,£ 26.99,,,,£ 6.99,22.8,20.00,6 x 1
270881,05010134019798,Wine,Wine,Echo Falls Rose & Gin Fusion 75cl,£ 4.59,,,,£ 6.99,21.2,20.00,1 x 1
545280,0085000065037,Wine,Wine,Gallo Family Vineyards Chardonnay 75cl,£ 24.99,£ 27.99,SAVE 3.0,2022/05/15,£ 7.49,33.3,20.00,6 x 1
545280,0085000065037,Wine,Wine,Gallo Family Vineyards Chardonnay 75cl,£ 4.17,£ 4.79,SAVE 0.6,2022/05/15,£ 7.49,33.2,20.00,1 x 1
545433,0085000065860,Wine,Wine,Gallo Family Vineyards Sauvignon Blanc 75cl,£ 24.99,£ 27.99,SAVE 3.0,2022/05/15,£ 7.49,33.3,20.00,6 x 1
545433,0085000065860,Wine,Wine,Gallo Family Vineyards Sauvignon Blanc 75cl,£ 4.17,£ 4.79,SAVE 0.6,2022/05/15,£ 7.49,33.2,20.00,1 x 1
716741,29311789279590,Wine,Wine,Oxford Landing Cabernet Shiraz 75cl,£ 28.99,,,,£ 7.49,22.6,20.00,6 x 1
716741,29311789279590,Wine,Wine,Oxford Landing Cabernet Shiraz 75cl,£ 4.89,,,,£ 7.49,21.7,20.00,1 x 1
763855,29415549809673,Wine,Wine,Oyster Bay Pinot Noir 75cl,£ 46.49,,,,£ 11.99,22.5,20.00,6 x 1
763855,29415549809673,Wine,Wine,Oyster Bay Pinot Noir 75cl,£ 7.89,,,,£ 11.99,21,20.00,1 x 1
846697,09312088002144,Wine,Wine,Wolf Blass Eaglehawk Merlot 75cl,£ 27.99,,,,£ 7.49,25.3,20.00,6 x 1
846697,09312088002144,Wine,Wine,Wolf Blass Eaglehawk Merlot 75cl,£ 4.79,,,,£ 7.49,23.3,20.00,1 x 1
273005,27809623800458,Wine,Wine,Indomita Sauvignon Blanc 75cl,£ 16.99,£ 23.99,SAVE 7.0,2040/12/31,£ 4.29,20.8,20.00,6 x 1
273005,27809623800458,Wine,Wine,Indomita Sauvignon Blanc 75cl,£ 2.79,£ 4.09,SAVE 1.3,2040/12/31,£ 4.29,22,20.00,1 x 1
723204,05010103915694,Wine,Wine,Blossom Hill Pinot Grigio 75cl,£ 26.49,,,,£ 6.99,24.2,20.00,6 x 1
723204,05010103915694,Wine,Wine,Blossom Hill Pinot Grigio 75cl,£ 4.59,,,,£ 6.99,21.2,20.00,1 x 1
113460,7804320746104,Wine,Wine,Casillero Diablo Dark Red  75cl,£ 35.99,,,,£ 9.49,24.2,20.00,6 x 1
113460,7804320746104,Wine,Wine,Casillero Diablo Dark Red  75cl,£ 6.09,,,,£ 9.49,23,20.00,1 x 1
156751,09322214011155,Wine,Wine,Yellow Tail Pinot Grigio 187ml,£ 16.49,,,,£ 2.29,28,20.00,1 x 12
567785,09312088002243,Wine,Wine,Wolf Blass Yellow Label Chardonnay 75cl,£ 32.49,£ 33.49,SAVE 1.0,2022/04/23,£ 8.99,27.7,20.00,6 x 1
567785,09312088002243,Wine,Wine,Wolf Blass Yellow Label Chardonnay 75cl,£ 5.69,£ 5.69,SAVE 0.0,2022/04/23,£ 8.99,24,20.00,1 x 1
115541,0501366841,Crisps & Snacks,Adult,Zacks Snacks Salt & Vinegar Twists Pm 65p 2/£1.00 55g,£ 4.49,,,,£ 0.65,48.2,20.00,1 x 16
117095,05000168030807,Crisps & Snacks,£1 Bags,Jacobs Mini Cheddars Smoky Bbq Pm £1 90g,£ 7.99,£ 9.99,SAVE 2.0,2022/04/24,£ 1,46.7,0.00,1 x 15
117773,05000237137635,Crisps & Snacks,£1 Bags,Kp Nik Naks Rib & Saucy £1 75g,£ 11.59,,,,£ 1,30.5,20.00,1 x 20
114731,05000237135556,Crisps & Snacks,Nuts,Kp Honey Roast Peanuts Pm 1.00 65g,£ 9.29,,,,£ 1,30.3,20.00,1 x 16
117096,05000168030920,Crisps & Snacks,£1 Bags,Jacobs Mini Cheddars Red Leicester Pm £1 90g,£ 7.99,£ 9.99,SAVE 2.0,2022/04/24,£ 1,46.7,0.00,1 x 15
149691,05000237113998,Crisps & Snacks,Single Serve Snacks,Kp Wheat Crunchies Bacon Pm39p 32g,£ 8.39,,,,£ 0.39,28.3,0.00,1 x 30
997373,05010052026441,Crisps & Snacks,£1 Bags,Golden Wonder Sour Cream & Onion Saucers Pm1.00 65g,£ 8.69,,,,£ 1,30.5,20.00,1 x 15
116972,5053990168422,Crisps & Snacks,Tubes,Pringles Prawn Cocktail Pm2.49 165g,£ 10.99,,,,£ 2.49,11.7,20.00,1 x 6
113465,05000328992501,Crisps & Snacks,Multipacks,Walkers Variety Multipack Crisps 12x25g 25gm,£ 23.99,,,,£ 2.5,23.2,20.00,15 x 1
113465,05000328992501,Crisps & Snacks,Multipacks,Walkers Variety Multipack Crisps 12x25g 25gm,£ 1.65,,,,£ 2.5,20.8,20.00,1 x 1
116192,05000328315119,Crisps & Snacks,£1 Bags,Walkers Kurkure Naughty Tomato Pm £1 80g,£ 3.29,,,,£ 1,73.7,20.00,1 x 15
115334,05010052068069,Crisps & Snacks,£1 Bags,Golden Wonder Ringos Sour Cream & Onion Pm£1 55g,£ 6.69,£ 8.69,SAVE 2.0,2022/04/23,£ 1,46.5,20.00,1 x 15
997356,05010052026434,Crisps & Snacks,£1 Bags,Golden Wonder Bbq Saucers Pm1.00 65g,£ 8.69,,,,£ 1,30.5,20.00,1 x 15
117122,5035766382300,Beer & Cider,Lager,Kronenbourg 4 Pack Can Pm £5.50 5.0% Abv 440ml,£ 18.99,,,,£ 5.5,30.9,20.00,1 x 6
130738,04199060005,Beer & Cider,Cider,Magners Cider Pint Bottle 568ml,£ 11.99,£ 12.99,SAVE 1.0,2022/04/23,£ 1.89,36.6,20.00,1 x 12
728430,05012136400857,Beer & Cider,Cider,Crumpton Oak Apple Cider Bottle 5% Abv 2.5ltr,£ 8.49,£ 9.99,SAVE 1.5,2022/05/15,£ 3.99,36.2,20.00,1 x 4
998677,05016325802323,Beer & Cider,Lager,San Miguel 12 Pack Bottle 330ml,£ 7.69,£ 9.49,SAVE 1.8,2022/04/24,£ 13.5,31.6,20.00,1 x 1
269948,5035766063322,Beer & Cider,Lager,Amstel 12 Pack Bottle Pm £10 4.1% Abv 300ml,£ 6.99,,,,£ 10,16.1,20.00,1 x 1
117104,05016325806390,Beer & Cider,Lager,Skol Beer 4 Pack Cans 440ml,£ 8.99,,,,£ 2.99,39.9,20.00,1 x 6
115648,5014379014440,Beer & Cider,Lager,Corona Large Bottle 620ml,£ 16.99,,,,£ 2.59,34.4,20.00,1 x 12
271074,05010038464441,Beer & Cider,Lager,Coors 4 Pack Pint Can Pm £5.95 568ml,£ 19.99,,,,£ 5.95,32.8,20.00,1 x 6
