GTIN,Category,Sub Category,Product,Brand,Price,Unit Price,Unit,Offer
5010134008846,"Beer, Wines & Spirits",Wine & Champagne,Hardys Bankside Chardonnay,Hardys,6.25,6.25,per 75cl,Buy 3 for £15
9421901182038,"Beer, Wines & Spirits",Wine & Champagne,The Ned Sauvignon Blanc ,Other Wines,10.0,10.0,per 75cl,Buy 3 for £18
5449000051547,Drinks,Fizzy Drinks,Coca Cola Regular,Coca Cola,3.5,0.1766,per 100ml,"Offer price £3.50, was £4.50"
5010251702191,Bakery & Cakes,"Cakes, Pies & Tarts",Market Street Egg Custard Tarts ,Morrisons,0.8,0.4,each,Buy 2 for £1
5010003000131,Bakery & Cakes,Bread,Hovis Soft White Medium Bread,Hovis,1.2,0.15,per 100g,Buy 2 for £2.20
5010003065512,Bakery & Cakes,Hovis Shop - Sponsored,Hovis Best of Both Medium Bread,Hovis,0.99,0.132,per 100g,"Offer price 99p, was £1.20"
5010003054226,Vegan,Food Cupboard ,Hovis Soft White Thick Bread ,Hovis,1.2,0.15,per 100g,Buy 2 for £2.20
5010251613329,Vegan,Food Cupboard ,Morrisons Plain Tortilla Wraps,Morrisons,1.0,0.125,each,Breaded Chicken & Salad Wrap Bundle
4060800173614,Drinks,Fizzy Drinks,7Up Free 24 X 330Ml,7UP,7.5,0.095,per 100ml,Buy 2 for £13.50
5000382015239,Drinks,Fizzy Drinks,IRN-BRU,Irn-Bru,7.5,0.095,per 100ml,
5000382102588,Drinks,Fizzy Drinks,IRN-BRU Xtra Sugar Free,Irn-Bru,7.5,0.095,per 100ml,
5010525121031,Meat & Poultry,3 for £10 Meat & Fish,Morrisons Salmon Fillets,Morrisons,3.75,15.63,per kg,Buy 3 for £10
5010251871637,Inspiration,Lunchbox Shop,Morrisons Market St Seafood Sticks,Morrisons,0.99,0.396,per 100g,Buy 2 for £1.50
2331921000007,Fish & Seafood,Fresh Prepacked,Morrisons Ready To Eat Smoked Salmon Slices,Morrisons,2.0,3.33,per 100g,Salmon & Soft Cheese Bagel Bundle for £4
5010251755111,Fish & Seafood,3 for £10 Meat & Fish,Morrisons Whole Chicken ,Morrisons,4.25,3.04,per kg,Buy 3 for £10
5010251871422,Fish & Seafood,Fresh Prepacked,Morrisons Market St Seabass Fillets,Morrisons,4.0,22.22,per kg,Buy 3 for £10
5010525012889,Fish & Seafood,Fresh Prepacked,Morrisons Market St 2 Smoked Haddock Portions ,Morrisons,4.0,18.18,per kg,Buy 3 for £10
5010525012896,Fish & Seafood,Fresh Prepacked,Morrisons Market St 2 Cod Fillets ,Morrisons,4.0,17.39,per kg,Buy 3 for £10
5010525098166,Home & Garden,Bedroom,Morrisons Easy Care Cotton Housewife Pillow Cases Grey 2Pk,Morrisons,2.0,,,"Offer price £2, was £2.50"
5010525135243,Home & Garden,Bathroom,Morrisons Blue Stripe 100% Cotton Bath Towel,Morrisons,8.0,0.0,each,Buy 2 for £12
3168430318649,Home & Garden,Kitchen,Tefal Titanium Excellence Frying Pan 28Cm,Tefal,15.0,,,"Offer price £15, was £22"
3168430318663,Home & Garden,Kitchen,Tefal Titanium Excellence Frying Pan 32Cm,Tefal,18.0,,,"Offer price £18, was £26"
3168430318632,Home & Garden,Kitchen,Tefal Titanium Excellence Frying Pan 24Cm,Tefal,14.0,,,"Offer price £14, was £20"
8006540518281,Household,Dishwashing,Fairy Original All In One Auto Dishwashing,Fairy,10.0,0.111,each,Price Held
8710847900808,Household,Laundry,Persil Non Bio Pods Washing Liquid Capsules ,Persil,6.5,0.1707,each,"Offer price £6.50, was £7.50"
5011417563427,Household,Cleaning Cupboard,Dettol Antibacterial Disinfectant Multi Surface Spray Lemon & Lime,Dettol,2.0,2.0,per litre,"Offer price £2, was £4"
8720181227066,Household,Laundry,Persil Non Bio Washing Liquid 60 Washes ,Persil,7.0,4.3213,per litre,"Offer price £7, was £7.50"
8001841516813,Household,Laundry,Lenor Unstoppables Fresh In-Wash Scent Booster,Lenor,3.0,1.545,per 100g,"Offer price £3, was £6"
5010251464426,Frozen,Easy Meal Times,Morrisons Super Sweet Sweetcorn,Morrisons,1.19,1.19,per kg,"Offer price £1.19, was £1.29"
5010251716617,Frozen,Chips & Potatoes,Morrisons Steak Cut Chips,Morrisons,1.19,0.992,per kg,"Fish, Chips & Peas for £5 Online Exclusive"
5010525050607,Jubilee,Picnic,Morrisons Strawberry Ice Cream Cones,Morrisons,1.09,0.248,per 100ml,Buy 2 for £2
5010251629894,Jubilee,Picnic,Moorrisons Milk Chocolate & Almond Amour Lollies,Morrisons,1.29,0.358,per 100ml,Buy 2 for £2
5010251557746,Inspiration,Everyday Meals From the Freezer - Sponsored,Morrisons 10 Garlic Bread Slices,Morrisons,0.99,3.81,per kg,Spaghetti Bolognese & Garlic Bread Meal Deal £5
5010525025025,"Health, Wellbeing & Medicines",Vitamins & Supplements,Morrisons Vitamin C Effervescent Vitamins,Morrisons,1.0,0.0504,each,"Offer price £1, was £1.25"
5010251760283,Inspiration,Party Shop,Morrisons Soft White Rolls,Morrisons,0.79,0.132,each,Egg & Bacon Butty Bundle for £4 - Online Only
5010003000339,Bakery & Cakes,Hovis Shop - Sponsored,Hovis Tasty Wholemeal Medium Bread,Hovis,1.2,0.15,per 100g,Buy 2 for £2.20
5010251834755,The Best,Bakery & Cakes,Morrisons The Best White Rolls ,Morrisons The Best,1.2,0.3,each,The Queen of all BBQ Bundles
5010003060128,Value Shop,50p & £1,Hovis Soft White Farmhouse Bread,Hovis,0.99,0.1238,per 100g,"Offer price 99p, was £1"
5018297007782,Vegan,Food Cupboard ,New York Bakery Co. Original Bagels,New York Bagel Co,1.25,0.25,each,"Offer price £1.25, was £1.60"
5010251795476,The Best,Bakery & Cakes,Morrisons The Best Brioche Buns,Morrisons The Best,1.2,0.3,each,Burger Chips and a Drink meal £5 Online Exclusive
4060800103307,Drinks,Pepsi Shop - Sponsored,Pepsi Max,Pepsi,1.75,0.088,per 100ml,Buy 2 for £3
5010251592747,Drinks,Chilled Juice,Morrisons 100% Fruit Smooth Orange Juice,Morrisons,1.3,0.13,per 100ml,Buy 2 for £2
5010251509110,Drinks,Mixers & Adult Soft Drinks,Morrisons Diet Indian Tonic Water,Morrisons,0.6,0.06,per 100ml,Buy 4 for £2
5010251871491,Fish & Seafood,3 for £10 Meat & Fish,Morrisons Fishmongers Frozen Hand Peeled King Prawns,Morrisons,4.25,18.89,per kg,Buy 3 for £10
5010525027180,Fish & Seafood,Fresh Prepacked,Morrisons 2 Lemon & Herb Sea Bass Fillets,Morrisons,4.0,20.51,per kg,Buy 3 for £10
5010525187648,Meat & Poultry,3 for £10 Meat & Fish,Morrisons The Best Breaded Chunky Haddock,Morrisons,4.25,13.08,per kg,Buy 3 for £10
0712166792957,Fish & Seafood,3 for £10 Meat & Fish,Morrisons Fishmongers Frozen  Cooked & Peeled Large Prawns,Morrisons,4.25,17.0,per kg,Buy 3 for £10
5010525027173,Fish & Seafood,Fresh Prepacked,Morrisons Salmon Skewers With Chilli Lime & Soy ,Morrisons,4.25,21.25,per kg,Buy 3 for £10
5010251696964,Meat & Poultry,3 for £10 Meat & Fish,Morrisons Fishmonger Fish Pie Mix ,Morrisons,4.5,13.24,per kg,Buy 3 for £10
5010525012902,Fish & Seafood,Fresh Prepacked,Morrisons Market St 2 Haddock Fillets,Morrisons,4.0,17.39,per kg,Buy 3 for £10
5010251794011,Fish & Seafood,3 for £10 Meat & Fish,Morrisons Fishmongers Frozen Cooked Jumbo King Prawns,Morrisons,4.25,18.89,per kg,Buy 3 for £10
5010525080222,Fish & Seafood,3 for £10 Meat & Fish,Morrisons The Best Tempura Prawns With Sweet Chilli ,Morrisons The Best,4.0,1.9,per 100g,Buy 3 for £10
5010251978466,Home & Garden,Kitchen,Morrisons Grey Terry Tea Towels 3 Pack,Morrisons,5.6,1.864,each,"Offer price £5.60, was £7"
5000371666664,Home & Garden,"BBQ, Garden & Outdoor Living",Phostrogen Plant Food,None,3.5,4.3789,per kg,"Offer price £3.50, was £4.50"
5010525083452,Home & Garden,Kitchen,Morrisons 100% Cotton Bee Single Oven Glove,Morrisons,2.8,,,"Offer price £2.80, was £3.50"
5000394141230,Home & Garden,Batteries,Duracell Plus AAA Batteries,Duracell,10.75,0.8962,each,"Offer price £10.75, was £11"
5010525053240,Home & Garden,Bathroom,Morrisons Grey Striped Supersoft Bath Mat,Morrisons,8.0,0.0,each,Buy 2 for £12
5059001002129,Household,Dishwashing,Finish Powerball Lemon All In One,Finish,11.0,0.131,each,Price Held
8001841691381,Household,Laundry,Fairy Fabric Conditioner Snuggly Soft Scent 30 Washes,Fairy,2.0,0.1903,per 100ml,"Offer price £2, was £3.30"
5410076237630,Household,Laundry,Febreze Fabric Freshener Spray Lavender,Febreze,2.0,0.4,per 100ml,"Offer price £2, was £3"
5010251920946,Frozen,Chips & Potatoes,Morrisons Skin On Fries,Morrisons,1.19,1.98,per kg,Burger Chips and a Drink meal £5 Online Exclusive
5010525050515,Frozen,"Pizza, Garlic Bread & Party",Morrisons Four Cheese Stonebake Pizza,Morrisons,1.45,4.46,per kg,Buy 4 for £5
5010228001845,Inspiration,Everyday Meals From the Freezer - Sponsored,McCain Crispy French Fries ,McCain,3.0,2.1429,per kg,"Offer price £3, was £3.50"
5010251463986,Value Shop,Price Cuts,Morrisons Petit Pois,Morrisons,1.59,1.59,per kg,"Fish, Chips & Peas for £5 Online Exclusive"
5010525024318,Frozen,"Pizza, Garlic Bread & Party",Morrisons Double Pepperoni Stonebake Pizza,Morrisons,1.45,4.06,per kg,Buy 4 for £5
6003770008911,Food Cupboard,Cooking Sauces & Kits,Nando'S Peri-Peri Wrap Kit Medium 261G,Nandos,2.5,0.9545,per 100g,"Offer price £2.50, was £3.30"
7322541066974,"Health, Wellbeing & Medicines",Women's Health,TENA Lady Extra Incontinence Pads Duo,Tena,4.0,0.2,each,"Offer price £4, was £4.50"
7322541067933,"Health, Wellbeing & Medicines",Women's Health,TENA Lady Extra Plus Incontinence Pads Duo,Tena,4.0,0.2498,each,"Offer price £4, was £4.50"
5010123730659,"Health, Wellbeing & Medicines",Children's ,Calpol 6+ Sugar Free Strawberry Liquid Paracetamol,Calpol,3.5,4.3727,per 100ml,"Offer price £3.50, was £3.85"
8718951396234,"Health, Wellbeing & Medicines",Pain Relief,Colgate Sensitive Instant Relief Enamel Repair Toothpaste,Colgate,2.5,3.3312,per 100ml,"Offer price £2.50, was £4"
5411188125808,Free From,Dairy Free & Plant Based,Alpro More Fruit No Added Sugars Mango Yoghurt Alternative ,Alpro,1.25,0.3128,per 100g,"Offer price £1.25, was £1.85"
5411188103387,Free From,Dairy Free & Plant Based,Alpro Vanilla Yoghurt Alternative ,Alpro,1.25,0.25,per 100g,"Offer price £1.25, was £1.75"
5411188114536,Free From,Dairy Free & Plant Based,Alpro Strawberry Yoghurt Alternative ,Alpro,1.25,0.25,per 100g,"Offer price £1.25, was £1.75"
5411188118121,Free From,Dairy Free & Plant Based,Alpro Plain No Sugars Yoghurt Alternative ,Alpro,1.25,0.25,per 100g,"Offer price £1.25, was £1.75"
5411188094159,Fresh,Yogurts,Alpro Dark Chocolate Dessert,Alpro,1.7,0.34,per 100g,
0000054051256,Fresh,Yogurts,Alpro Smooth Chocolate Dessert,Alpro,1.7,0.34,per 100g,
5010251797524,Step Into Summer,Grill It,Morrisons The Best Thick Pork Sausages,Morrisons The Best,2.5,6.25,per kg,Buy 2 for £4
5010251797517,Step Into Summer,Grill It,Morrisons The Best Pork Chipolatas 12 Pack,Morrisons The Best,2.5,6.67,per kg,Buy 2 for £4
5010251797500,Step Into Summer,Grill It,Morrisons The Best Thick Cumberland Sausages,Morrisons The Best,2.5,6.25,per kg,Buy 2 for £4
5010251715733,Step Into Summer,Grill It,Morrisons The Best Thick Old English Sausages,Morrisons The Best,2.5,6.25,per kg,Buy 2 for £4
5010251771913,Fruit & Veg,Vegetables,Morrisons Broccoli,Morrisons,0.49,1.4,per kg,
5010251730484,Fruit & Veg,In Season,Morrisons Carrots ,Morrisons,0.45,0.45,per kg,
5010251729570,Fruit & Veg,Vegetables,Morrisons Parsnips ,Morrisons,0.65,1.3,per kg,
5010251729617,Fruit & Veg,Vegetables,Morrisons Swede ,Morrisons,0.75,0.0,each,
5010251731153,Fruit & Veg,Fruit,Morrisons Seedless Red Grapes ,Morrisons,1.99,3.98,per kg,Buy 2 for £3
5010251742197,Fruit & Veg,In Season,Morrisons  Strawberries Pack ,Morrisons,1.75,4.3794,per kg,"Offer price £1.75, was £1.99"
5010525181783,Meat & Poultry,Easy To Cook,Morrisons Chicken En Croute,Morrisons,4.25,10.37,per kg,Buy 2 for £7
5010525184180,Step Into Summer,Grill It,Morrisons Global Grill Honey Chilli & Garlic Pork Belly Slices,Morrisons,4.25,9.34,per kg,Buy 3 for £10
5010525184791,Meat & Poultry,Lamb,Morrisons British Lamb Mint And Chilli Sizzle Chops,Morrisons,5.0,13.33,per kg,
5057624360756,Meat & Poultry,"Sausage, Bacon & Gammon",Richmond 12 Thick Pork Sausages,Richmond,3.25,5.28,per kg,
5036034406186,Bakery & Cakes,"Wraps, Bagels, Pittas & Thins",Mission Deli Plain Tortilla Wraps,Mission,1.0,0.1664,each,"Offer price £1, was £1.40"
5010251785651,Bakery & Cakes,"Croissants, Brioche & Pain au Chocolat",Morrisons Croissants ,Morrisons,1.5,0.25,each,Price Hold
5010003065529,Bakery & Cakes,Hovis Shop - Sponsored,Hovis Best of Both Thick Bread,Hovis,0.99,0.132,per 100g,"Offer price 99p, was £1.20"
5010003000353,Vegan,Food Cupboard ,Hovis Tasty Wholemeal Thick Bread,Hovis,1.2,0.15,per 100g,Buy 2 for £2.20
5010251593140,Fresh,Chilled Drinks Shop,Morrisons 100% Orange Juice with Bits,Morrisons,1.3,0.13,per 100ml,Buy 2 for £2
5010251593171,Fresh,Chilled Drinks Shop,Morrisons 100% Cloudy Apple Juice,Morrisons,1.3,0.13,per 100ml,Buy 2 for £2
5010251593379,Value Shop,Price Cuts,Morrisons Cola Zero Sugar 2,Morrisons,0.59,0.03,per 100ml,Burger Chips and a Drink meal £5 Online Exclusive
5010251986997,Fish & Seafood,3 for £10 Meat & Fish,Morrisons Slow Cooked Cherrywood Smoked Pulled Pork With Memphis BBQ Sauce ,Morrisons,4.25,11.18,per kg,Buy 2 for £8
5010525027203,Fish & Seafood,3 for £10 Meat & Fish,Morrisons Fishmongers Frozen Yellow Fin Tuna Steaks ,Morrisons,4.25,18.89,per kg,Buy 3 for £10
5010251871484,Fish & Seafood,3 for £10 Meat & Fish,Morrisons Fishmongers Frozen Cooked Seafood Selection,Morrisons,4.25,14.17,per kg,Buy 3 for £10
5010525027197,Fish & Seafood,3 for £10 Meat & Fish,Morrisons Fishmongers Frozen Breaded Calamari,Morrisons,4.25,14.17,per kg,Buy 3 for £10
5010251870814,Fish & Seafood,3 for £10 Meat & Fish,Morrisons Fishmongers Frozen Raw Whole King Prawns,Morrisons,4.25,18.89,per kg,Buy 3 for £10
5016157074646,Fish & Seafood,3 for £10 Meat & Fish, Gressingham Duck Breast Portions,Gressingham,4.25,17.0,per kg,Buy 3 for £10
5010251751311,Fish & Seafood,3 for £10 Meat & Fish,Morrisons Fishmongers Frozen Raw Scallops,Morrisons,4.25,34.0,per kg,Buy 3 for £10
7612720841219,Home & Garden,Car Care & Accessories,Little Trees Clip Air Freshener Vanilla,Little Trees,1.25,,,"Offer price £1.25, was £2.50"
5010525098135,Home & Garden,Bedroom,Morrisons Easy Care Cotton White Fitted Sheet Single,Morrisons,4.8,,,"Offer price £4.80, was £6"
5010525061047,Home & Garden,Kitchen,Morrisons Hearts Double Oven Glove,Morrisons,5.6,,,"Offer price £5.60, was £7"
3426470276436,Home & Garden,Kitchen,Pyrex Rectangular Metal Oven Tray 33Cm,Pyrex,5.0,,,"Offer price £5, was £6.50"
5010251978459,Home & Garden,Kitchen,Morrisons Black Terry Tea Towels 3 Pack,Morrisons,5.6,1.864,each,"Offer price £5.60, was £7"
5010525098173,Home & Garden,Bedroom,Morrisons Easy Care Cotton Grey Fitted Sheet Single,Morrisons,4.8,,,"Offer price £4.80, was £6"
8006540299128,Household,Dishwashing,Fairy Max Power Anti-Leak,Fairy,1.75,3.885,per litre,"Offer price £1.75, was £2"
5013912359345,Household,Air Fresheners,Neutradol Original Odour Destroyer,Neutradol,1.25,,,"Offer price £1.25, was £1.75"
8001841550619,Household,Laundry,Lenor Exotic Bloom Fabric Conditioner 30 Washes,Lenor,2.0,0.1903,per 100ml,"Offer price £2, was £3.30"
8720181109591,Household,Laundry,Surf Tropical Lily Laundry Liquid Detergent 24 Washes,Surf,3.0,4.6338,per litre,"Offer price £3, was £3.25"
5020042001327,Household,Cleaning Cupboard,Buster Kitchen Plughole Unblocker,Buster,2.5,12.5,per kg,"Offer price £2.50, was £3.50"
5010525050560,Jubilee,Picnic, Morrisons 4 Nutty Chocolate Cones,Morrisons,1.09,0.248,per 100ml,Buy 2 for £2
5010251481515,Frozen,Snacking,Morrisons 12 Yorkshire Puddings,Morrisons,0.8,3.4824,per kg,"Offer price 80p, was 85p"
5000205046983,Frozen,Fish & Seafood,Young's Gastro Tempura Battered 2 Lemon & Herb Basa Fillets,Young's,2.5,8.0625,per kg,"Offer price £2.50, was £4"
5010251629870,Jubilee,Picnic,Morrisons Milk Chocolate Amour Lollies,Morrisons,1.29,0.358,per 100ml,Buy 2 for £2
5010525050577,Jubilee,Picnic, Morrisons 4 Mint Chocolate Cones,Morrisons,1.09,0.248,per 100ml,Buy 2 for £2
5010238297115,Jubilee,Picnic,Rowntree's Fruit Pastilles Lollies,Rowntree's,2.0,0.769,per 100ml,Buy 2 for £3.50
5014107198183,Clothing,Accessories,TSL Face Masks,TSL,5.0,0.5,each,
5054944402678,Clothing,Mens Clothing,"Pringle Mens Argyle Socks, Navy, Size 7-11",Pringle,14.99,5.0,each,
5055300363589,Clothing,Womens Clothing,"Pringle Womens Invisible Liner Socks, White, Size 4-8",Pringle,11.99,4.0,each,
5054944388279,Clothing,Womens Clothing,"Glenmuir Womens Bamboo Sports Trainer Socks, White, Size 4-8",Glenmuir,12.99,4.33,each,
4260285377013,Clothing,Accessories,Invisibobble Clear Sparkle Kids Hair Ties,Invisibobble,4.0,1.33,each,
5055300203830,Clothing,Mens Clothing,"Pringle Mens Plain Socks, Black, Size 7-11",Pringle,14.99,5.0,each,
4260285377020,Clothing,Accessories,Invisibobble Rainbow Kids Hair Ties ,Invisibobble,4.0,1.33,each,
5015504482912,Clothing,Boys School Uniform,Nutmeg Boys Football Tee 2Pk 3 - 4 Years,Nutmeg,5.0,2.5,each,
5015504694636,Last Chance To Buy,Kidswear,Nutmeg Family Of Boys Bodysuit New Born 022290,Nutmeg,5.0,0.0,each,
5015504604635,Clothing,Boys School Uniform,Nutmeg Football Shorts 2 Pack 3 - 4 Years  021290,Morrisons,4.0,2.0,each,
5015504510233,Clothing,Girls School Uniform,NUTMEG RED DRESS 4-5 Years,Nutmeg,5.0,0.0,each,
8410076472229,Food Cupboard,Cooking Sauces & Kits,Old El Paso Stand 'N' Stuff Smoky BBQ Soft Taco Kit,Old El Paso,2.5,0.7125,per 100g,"Offer price £2.50, was £4"
5010029000016,Value Shop,Price Cuts,Weetabix Cereal,Weetabix,3.0,0.125,each,Buy 2 for £4
5053990138722,Food Cupboard,"Crisps, Snacks & Nuts",Pringles Original Crisps,Pringles,1.65,0.825,per 100g,"Offer price £1.65, was £3"
5000127049307,Food Cupboard,Breakfast Cereals Shop,Kellogg's Crunchy Nut ,Kellogg's,3.3,0.66,per 100g,
5050083545191,Food Cupboard,Breakfast Cereals Shop,Kellogg's Rice Krispies,Kellogg's,3.5,0.4996,per 100g,"Offer price £3.50, was £4"
5053990138753,Food Cupboard,"Crisps, Snacks & Nuts",Pringles Sour Cream & Onion Crisps,Pringles,1.65,0.825,per 100g,"Offer price £1.65, was £3"
5010251543671,"Health, Wellbeing & Medicines",Women's Health,Morrisons Comfort Pads Normal,Morrisons,1.55,0.129,each,Buy 3 for £3
7322540852165,"Health, Wellbeing & Medicines",Women's Health,TENA Lady Discreet Normal Incontinence Pads Duo,Tena,4.0,,,"Offer price £4, was £4.50"
7322540770841,"Health, Wellbeing & Medicines",Women's Health,TENA Lady Maxi Night Incontinence Pads Duo,Tena,4.0,0.3336,each,"Offer price £4, was £4.70"
4015400627807,"Health, Wellbeing & Medicines",Women's Health,Always Discreet Incontinence Pads Normal For Sensitive Bladder 24 pack,Always,4.0,0.1668,each,"Offer price £4, was £4.70"
5012616291838,"Health, Wellbeing & Medicines",Pain Relief,Solpadeine Headache Soluble Tablets,Solpadeine,2.2,0.1376,each,"Offer price £2.20, was £2.75"
3574660534887,"Health, Wellbeing & Medicines","Cough, Cold & Flu",Sudafed Blocked Nose Spray,Sudafed,3.8,25.3365,per 100ml,"Offer price £3.80, was £4"
5010251797487,Step Into Summer,Grill It,Morrisons The Best Thick Lincolnshire Sausages,Morrisons The Best,2.5,6.25,per kg,Buy 2 for £4
5010251797463,Step Into Summer,Grill It,Morrisons The Best Thick Pork & Bramley Apple Sausages,Morrisons The Best,2.5,6.25,per kg,Buy 2 for £4
5060317350033,Free From,Gluten Free,Heck 97% Sausage,Heck Food,2.0,5.0,per kg,"Offer price £2, was £3"
5411188121213,Fresh,Yogurts,Alpro Greek Style Plain Yoghurt Alternative ,Alpro,1.25,0.3129,per 100g,"Offer price £1.25, was £1.75"
5060120282019,Free From,Lactose Free,Rude Health Organic Almond Drink,Rude Health,1.5,1.5,per litre,"Offer price £1.50, was £2"
8719200175297,Free From,Dairy Free & Plant Based,Flora Lighter Vegan Spread,Flora,1.5,3.0,per kg,"Offer price £1.50, was £2.25"
5010251737841,Fruit & Veg,In Season,Morrisons Blueberries ,Morrisons,1.99,13.27,per kg,Buy 2 for £3
5010251738350,Fruit & Veg,Fruit,Morrisons Pink Lady Apples,Morrisons,1.99,0.498,each,Buy 2 for £3
5010251741466,Fruit & Veg,Fruit,Morrisons Ripe & Ready Conference Pears,Morrisons,1.99,0.498,each,Buy 2 for £3
5010251748182,Fruit & Veg,Fruit,Morrisons Seedless Green Grapes,Morrisons,1.99,3.98,per kg,Buy 2 for £3
5057624360664,Meat & Poultry,"Sausage, Bacon & Gammon",Richmond 8 Thick Pork Sausages,Richmond,2.3,5.61,per kg,
5010251774464,Meat & Poultry,Beef,Morrisons British Beef Lean Mince 5% Fat,Morrisons,3.09,6.18,per kg,Spaghetti Bolognese & Garlic Bread Meal Deal £5
5010251603863,Meat & Poultry,"Sausage, Bacon & Gammon",Morrisons Unsmoked Back Bacon Rashers 10 Pack,Morrisons,1.69,5.63,per kg,Bacon and Sausage Offer Buy 2 for £3
5010251603870,Inspiration,Breakfast Shop,Morrisons Smoked Back Bacon Rashers 10 Pack,Morrisons,1.69,5.63,per kg,Bacon and Sausage Offer Buy 2 for £3
