Product Code,Desc,Wholesale Size,Order Size,Pack Size,Retail EAN,Vat Rate,Brand,Price Promo,Image URL,Subcat,Category,RSP,POR,Calculated Wholesale Price,Calculated Wholesale Price (Corrected VAT),Multi Buy,Multi Buy Mechanic,Date Scraped
789872,Wagg Meaty Goodness Chicken Dinner Dry Dog Food 1kg,1Kg × 5 × 1,5,1Kg,5013919004934	,Standard,Wagg,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/5013919004934.jpg,Petfoods,Grocery,£1.59,32.83%,5.34,6.01,NO,NA,16-08-2022
583442,Koka The Original Spicy Stir-Fried Oriental Instant Noodles 85g,85g × 30 × 1,30,85g,18888056603852	,Exempt,Koka,YES,https://www.bestwaywholesale.co.uk/img/products/1000/9/8888056708109.jpg,Dried Pasta & Noodles,Grocery,£0.60,41.73%,10.49,10.49,NO,NA,16-08-2022
419075,Tampax Compak Regular Tampons With Applicator X18,18s × 6 × 1,6,18s,8001090705624	,Exempt,Tampax,YES,https://www.bestwaywholesale.co.uk/img/products/1000/1/8001090705631.jpg,Toiletries,Grocery,£2.99,33.73%,11.89,11.89,NO,NA,16-08-2022
414543,Bold All-in-1 Pods Washing Capsules Lavender & Camomile 12 Washes,12s × 6,6,12s,8001090742803	,Standard,Bold,YES,https://www.bestwaywholesale.co.uk/img/products/1000/5/8001841565255.jpg,Laundry,Grocery,£3.99,29.88%,16.79,17.63,NO,NA,16-08-2022
225609,Kinder Chocolate Small Bars PMP Multipack 8 x 12.5g (100g),T8 × 10 × 4,10,T8,5020411119011	,Standard,Kinder,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/225609.jpg,Ferrero,Confectionery,£1.00,20.54%,7.95,9.54,NO,NA,16-08-2022
210662,Cadbury Milk Tray Chocolate Box 360g,360g × 1,1,360g,7622201799052	,Standard,Cadbury,NO,https://www.bestwaywholesale.co.uk/img/products/1000/6/7622201799076.jpg,Cadburys,Confectionery,£8.50,17.41%,7.02,7.19,NO,NA,16-08-2022
760153,BUDDIES Ring Mix 160g,160g × 10 × 1,10,160g,5054073082437	,Standard,Buddies,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/5054073082444.jpg,Kiddies Sweets,Confectionery,£1.00,32.92%,6.71,8.05,NO,NA,16-08-2022
715300,Cadbury Curly Wurly Chocolate Bar 21.5g,21.5g × 48 × 1,48,21.5g,7622201143473	,Standard,Cadbury,NO,https://www.bestwaywholesale.co.uk/img/products/1000/0/7622201143480.jpg,Cadburys,Confectionery,£0.35,31.53%,11.5,18.08,NO,NA,16-08-2022
399047,Ritter Sport Rum Raisins Hazelnuts 100g,100g × 5 × 1,5,100g,4000417012005	,Standard,Ritter Sport,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/4000417012005.jpg,Chocolate Confectionery,Confectionery,£1.75,35.68%,5.63,6.27,NO,NA,16-08-2022
690185,XXX Extra Strong Peppermints 40.5g,Std × 36 × 1,36,Std,5010511034826	,Standard,XXX,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/5010511478835.jpg,Sugar,Confectionery,£0.55,47.94%,10.31,14.06,NO,NA,16-08-2022
120328,Tunes Cherry Menthol Sugar Free Cough Sweets Handy Box 37g,Std × 24 × 1,24,Std,4009900468497	,Standard,Tunes,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/5000159393652.jpg,Medicated,Confectionery,£0.59,32.29%,9.59,12.84,NO,NA,16-08-2022
729572,Chupa Chups 50 Assorted Flavour Lollipops 600g,13g × 50 × 1,50,13g,49814521	,Standard,Chupa Chups,YES,https://www.bestwaywholesale.co.uk/img/products/1000/1/49814521.jpg,Bagged Sweets,Confectionery,£0.25,49.60%,6.3,11.34,NO,NA,16-08-2022
412425,Skittles Wild Berry Sweets Bag 45g,45g × 36 × 1,36,45g,4009900522076	,Standard,Skittles,NO,https://www.bestwaywholesale.co.uk/img/products/1000/3/4009900522083.jpg,Bagged Sweets,Confectionery,£0.59,38.47%,13.07,17.5,NO,NA,16-08-2022
681912,Fruittella Sour 41g,41g × 40 × 1,40,41g,8723400788195	,Standard,Fruittella,YES,https://www.bestwaywholesale.co.uk/img/products/1000/8/87345438.jpg,Kiddies Sweets,Confectionery,£0.55,45.52%,11.99,16.34,NO,NA,16-08-2022
408930,Chupa Chups Cherry Stix 10g,12g × 150 × 1,150,12g,8410031957464	,Standard,Chupa Chups,YES,https://www.bestwaywholesale.co.uk/img/products/1000/2/84198402.jpg,Kiddies Sweets,Confectionery,£0.12,40.10%,10.78,28.75,NO,NA,16-08-2022
672205,Smarties Buttons Milk Chocolate Sharing Bag 78g PMP £1,78g × 12 × 1,12,78g,7613030083382	,Standard,Smarties,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/7613030083382.jpg,Nestle,Confectionery,£1.00,23.10%,9.23,11.07,NO,NA,16-08-2022
805142,Smarties Milk Chocolate Sharing Bag 87g PMP £1.25,87g × 12 × 1,12,87g,8445290431530	,Standard,Smarties,NO,https://www.bestwaywholesale.co.uk/img/products/1000/0/8445290431530.jpg,Nestle,Confectionery,£1.25,20.08%,11.99,13.91,NO,NA,16-08-2022
800654,Swizzels Minions Tropical Fizz Chew Bar,18g × 60 × 1,60,18g,5010478900455	,Standard,Swizzels,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/5010478900455.jpg,Kiddies Sweets,Confectionery,£0.15,25.52%,6.7,15.64,NO,NA,16-08-2022
444376,Maltesers Buttons Chocolate £1 PMP Treat Bag 68g,68g × 20 × 1,20,68g,5000159511582	,Standard,Maltesers,YES,https://www.bestwaywholesale.co.uk/img/products/1000/9/5000159511599.jpg,Mars,Confectionery,£1.00,25.06%,14.99,17.99,NO,NA,16-08-2022
283870,Starburst Fruit Chews FaveReds 45g,45g × 24 × 1,24,45g,4009900514286	,Standard,Starburst,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/283870.jpg,Mars,Confectionery,£0.49,24.60%,8.87,12.49,NO,NA,16-08-2022
211258,Barratt Refreshers Softies 120g,120g × 12 × 1,12,120g,5010511026753	,Standard,Barratt,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/5010511475445.jpg,Bagged Sweets,Confectionery,£1.00,23.10%,9.23,11.07,NO,NA,16-08-2022
582853,Dexters Strawberry Laces PM £1,180g × 12 × 1,12,180g,5060296562304	,Standard,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/582853.jpg,Bagged Sweets,Confectionery,£1.00,30.0%,8.4,10.08,NO,NA,16-08-2022
283911,Jakemans Cherry Menthol Soothing Menthol Sweets 100g,100g × 10 × 1,10,100g,5030104001240	,Standard,Jakemans,NO,https://www.bestwaywholesale.co.uk/img/products/1000/0/5030104001240.jpg,Medicated,Confectionery,£1.00,37.72%,6.23,7.47,NO,NA,16-08-2022
759748,Riesen Dark Chocolate Chewy Toffee 110g,110g × 12 × 1,12,110g,4014400391411	,Standard,Riesen,NO,https://www.bestwaywholesale.co.uk/img/products/1000/0/4014400931990.jpg,Kiddies Sweets,Confectionery,£1.00,20.50%,9.54,11.45,NO,NA,16-08-2022
745933,Yorkie Orange Milk Chocolate Bar 46g,46g × 24 × 1,24,46g,7613287383945	,Standard,Yorkie,YES,https://www.bestwaywholesale.co.uk/img/products/1000/5/7613287383945.jpg,Nestle,Confectionery,£0.75,53.41%,8.39,10.62,NO,NA,16-08-2022
805118,Aero Bubbles Peppermint Mint Chocolate Sharing Bag 80g PMP £1.25,80g × 12 × 1,12,80g,8445290431554	,Standard,Aero,NO,https://www.bestwaywholesale.co.uk/img/products/1000/1/8445290431561.jpg,Nestle,Confectionery,£1.25,20.08%,11.99,13.91,NO,NA,16-08-2022
692340,Henry Goode's Superbly Soft Black Liquorice 140g,140g × 12 × 1,12,140g,5010511017553	,Standard,Henry Goode's,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/692340.jpg,Bagged Sweets,Confectionery,£1.00,23.10%,9.23,11.07,NO,NA,16-08-2022
575353,SNICKERS Protein Chocolate Bar 47g,47g × 18 × 1,18,47g,5000159516204	,Standard,Snickers,YES,https://www.bestwaywholesale.co.uk/img/products/1000/1/5000159516211.jpg,Mars,Confectionery,£1.59,37.16%,17.98,20.25,NO,NA,16-08-2022
103323,Kit Kat Chunky Peanut Butter Milk Chocolate Bar 42g,42g × 24 × 1,24,42g,3800020415009	,Standard,KitKat,NO,https://www.bestwaywholesale.co.uk/img/products/1000/9/3800020415009.jpg,Nestle,Confectionery,£0.70,23.65%,12.83,16.49,NO,NA,16-08-2022
23090,Zed Candy Jawbreaker Blue Razz 40.4g,30p × 30 × 1,30,30p,5011061012135	,Standard,Zed Candy,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/5011061112132.jpg,Kiddies Sweets,Confectionery,£0.30,20.16%,7.19,11.98,NO,NA,16-08-2022
618868,Millions Vimto 55g,Tube × 12 × 1,12,Tube,5017375032876	,Standard,Millions,NO,https://www.bestwaywholesale.co.uk/img/products/1000/6/5017375034696.jpg,Kiddies Sweets,Confectionery,£0.85,34.24%,6.71,8.29,NO,NA,16-08-2022
489575,Milkybar White Chocolate Medium Bar 25g,Bar × 40 × 1,40,Bar,50426188	,Standard,Milkybar,NO,https://www.bestwaywholesale.co.uk/img/products/1000/8/50426188.jpg,Nestle,Confectionery,£0.70,27.19%,20.39,26.21,NO,NA,16-08-2022
373844,Kidsmania Froggy Chomp Lollipop 17g,Sgl × 12 × 1,12,Sgl,5055256527554	,Standard,Kidsmania,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/5055256527554.jpg,Kiddies Sweets,Confectionery,£1.25,21.68%,11.75,13.63,NO,NA,16-08-2022
435360,Grenade Peanut Nutter Peanut Flavour 60g,60g × 12 × 1,12,60g,5060221203753	,Standard,Grenade,NO,https://www.bestwaywholesale.co.uk/img/products/1000/3/5060221203753.jpg,Chocolate Confectionery,Confectionery,£2.89,42.98%,19.77,21.14,NO,NA,16-08-2022
129297,After Eight Dark Mint Chocolate Box 300g,300g × 1,1,300g,5000426171518	,Standard,Celebr Eight,NO,https://www.bestwaywholesale.co.uk/img/products/1000/8/5000426171518.jpg,Nestle,Confectionery,£3.99,19.10%,3.23,3.39,NO,NA,16-08-2022
804700,MAOAM Pinballs 140g,140g × 14 × 1,14,140g,5012035962975	,Standard,Maoam,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/5012035962975.jpg,Bagged Sweets,Confectionery,£1.00,27.23%,10.19,12.23,NO,NA,16-08-2022
579987,Bebeto Spaghetti Sour Rainbow Soft Candy 70g,70g × 20 × 1,20,70g,8690146119654	,Standard,Bebeto,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/8690146119654.jpg,Bagged Sweets,Confectionery,£0.50,40.12%,5.99,8.38,NO,NA,16-08-2022
546973,Swizzels Stinger,Std × 60 × 1,60,Std,5010478248410	,Standard,Swizzels,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/5010478614895.jpg,Kiddies Sweets,Confectionery,£0.10,12.28%,5.26,15.79,NO,NA,16-08-2022
499148,Kidsmania Shark Bite with Lollipop Cherry Flavour 17g,Sgl × 12 × 1,12,Sgl,5055256527646	,Standard,Kidsmania,NO,https://www.bestwaywholesale.co.uk/img/products/1000/6/5055256527646.jpg,Kiddies Sweets,Confectionery,£1.29,24.11%,11.75,13.57,NO,NA,16-08-2022
185774,Reese's Sticks 42g,42g × 20 × 1,20,42g,34000151271	,Standard,Reese's,NO,https://www.bestwaywholesale.co.uk/img/products/1000/1/34000151271.jpg,Chocolate Confectionery,Confectionery,£0.99,25.52%,14.75,17.73,NO,NA,16-08-2022
634518,Barratt Shrimps & Bananas 150g,150g × 12 × 1,12,150g,5010511034062	,Standard,Barratt,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/5010511480395.jpg,Kiddies Sweets,Confectionery,£1.00,20.10%,9.59,11.51,NO,NA,16-08-2022
120306,Fox's Glacier Mints 130g,130g × 12 × 1,12,130g,5000314007783	,Standard,Fox's,NO,https://www.bestwaywholesale.co.uk/img/products/1000/8/5000314009688.jpg,Bagged Sweets,Confectionery,£1.00,50.10%,5.99,7.19,NO,NA,16-08-2022
641753,Fruittella Koalas 100g,Bag × 12 × 1,12,Bag,8003440994030	,Standard,Fruittella,NO,https://www.bestwaywholesale.co.uk/img/products/1000/0/8003440994030.jpg,Kiddies Sweets,Confectionery,£1.00,25.11%,8.99,10.78,NO,NA,16-08-2022
403502,Cadbury Wispa Chocolate Bar 36g,Std × 48 × 1,48,Std,5034660026921	,Standard,Cadbury,NO,https://www.bestwaywholesale.co.uk/img/products/1000/6/7622210470126.jpg,Cadburys,Confectionery,£0.75,25.04%,26.99,34.18,NO,NA,16-08-2022
731162,M&M's Salted Caramel Chocolate £1 PMP Treat Bag 70g,70g × 16 × 1,16,70g,5900951291586	,Standard,M&M's,NO,https://www.bestwaywholesale.co.uk/img/products/1000/3/5900951291593.jpg,Mars,Confectionery,£1.00,19.08%,12.95,15.54,NO,NA,16-08-2022
631837,Flipz Pretzels Salted Caramel Flavour Snacks 90g,90g × 6 × 1,6,90g,5000168215785	,Standard,Flipz,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/5000168215792.jpg,Chocolate Confectionery,Confectionery,£1.75,6.40%,9.83,10.95,NO,NA,16-08-2022
408928,Chupa Chups XXL Lollipops Assorted Flavour Bubble Gum Filled Lollipop 29g,29g × 25 × 1,25,29g,4601798121517	,Standard,Chupa Chups,YES,https://www.bestwaywholesale.co.uk/img/products/1000/9/84196859.jpg,Sugar,Confectionery,£0.35,40.34%,5.22,8.2,NO,NA,16-08-2022
163950,Kidsmania Gator Chomp Candy Lollipop Strawberry Flavour 17g,17g × 12 × 1,12,17g,5055256521491	,Standard,Kidsmania,NO,https://www.bestwaywholesale.co.uk/img/products/1000/1/5055256521491.jpg,Kiddies Sweets,Confectionery,£1.39,28.06%,12.0,13.73,NO,NA,16-08-2022
374720,Crazy Candy Factory Sports Flickerz 11g,£1 × 12 × 1,12,£1,5031396040351	,Standard,Crazy Candy Factory,NO,https://www.bestwaywholesale.co.uk/img/products/1000/1/5031396040351.jpg,Kiddies Sweets,Confectionery,£1.15,31.75%,9.42,11.06,NO,NA,16-08-2022
508707,Tic Tac Mixers Cherry Cola 18g,T24 × 24 × 1,24,T24,8000500216170	,Standard,Tic Tac,YES,https://www.bestwaywholesale.co.uk/img/products/1000/2/80799672.jpg,Sugar,Confectionery,£0.79,51.33%,9.23,11.56,NO,NA,16-08-2022
408996,Kit Kat Chunky Milk Chocolate Bar 40g,Std × 24 × 1,24,Std,7613034954459	,Standard,KitKat,NO,https://www.bestwaywholesale.co.uk/img/products/1000/0/7613037051230.jpg,Nestle,Confectionery,£0.70,23.65%,12.83,16.49,NO,NA,16-08-2022
367642,Barratt Milk Teeth 160g,160g × 12 × 1,12,160g,5010511031252	,Standard,Barratt,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/5010511477272.jpg,Kiddies Sweets,Confectionery,£1.00,23.10%,9.23,11.07,NO,NA,16-08-2022
800181,Cadbury Dairy Milk Mystery Chocolate Bar 02 43g,43g × 36 × 1,36,43g,7622201685317	,Standard,Cadbury,NO,https://www.bestwaywholesale.co.uk/img/products/1000/7/7622201685577.jpg,Ferrero,Confectionery,£0.69,19.10%,20.1,25.92,NO,NA,16-08-2022
412414,Skittles Tropical Sweets Bag 45g,45g × 36 × 1,36,45g,4009900522243	,Standard,Skittles,NO,https://www.bestwaywholesale.co.uk/img/products/1000/0/4009900522250.jpg,Bagged Sweets,Confectionery,£0.59,38.47%,13.07,17.5,NO,NA,16-08-2022
387961,HARIBO Chamallows Pink & White 140g,140g × 12 × 1,12,140g,5410358442448	,Standard,Haribo,NO,https://www.bestwaywholesale.co.uk/img/products/1000/8/5410358442448.jpg,Bagged Sweets,Confectionery,£1.49,41.01%,10.55,11.96,NO,NA,16-08-2022
344818,Vimto Roller Licker 60ml,60ml × 15 × 1,15,60ml,5060221240499	,Standard,NA,NO,/img/products/no-image.png,Kiddies Sweets,Confectionery,£0.99,24.12%,11.27,13.54,NO,NA,16-08-2022
137716,Barratt Wham Original with Sour Crystals 16g,15g × 60 × 1,60,15g,5010511025589	,Standard,Barratt,NO,https://www.bestwaywholesale.co.uk/img/products/1000/7/5010511475087.jpg,Kiddies Sweets,Confectionery,£0.12,28.50%,5.15,13.73,NO,NA,16-08-2022
804911,MAOAM MaoMixx 140g,140g × 14 × 1,14,140g,5012035960759	,Standard,Maoam,NO,https://www.bestwaywholesale.co.uk/img/products/1000/9/5012035960759.jpg,Bagged Sweets,Confectionery,£1.00,27.23%,10.19,12.23,NO,NA,16-08-2022
757554,Yorkie Orange Milk Chocolate Duo Bar 72g,Std × 24 × 1,24,Std,7613287383969	,Standard,Yorkie,NO,https://www.bestwaywholesale.co.uk/img/products/1000/9/7613287383969.jpg,Nestle,Confectionery,£0.90,17.84%,17.75,21.69,NO,NA,16-08-2022
419606,Ritter Sport Butter Biscuit 100g,100g × 5 × 1,5,100g,4000417214003	,Standard,Ritter Sport,NO,https://www.bestwaywholesale.co.uk/img/products/1000/3/4000417214003.jpg,Chocolate Confectionery,Confectionery,£1.75,35.68%,5.63,6.27,NO,NA,16-08-2022
587430,Reese's 2 White Peanut Butter Cups 39.5g,39g × 24 × 1,24,39g,34000433025	,Standard,Reese's,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/34000433032.jpg,Chocolate Confectionery,Confectionery,£1.35,38.19%,20.03,22.99,NO,NA,16-08-2022
695027,Maltesers Chocolate Box 110g,110g × 1,1,110g,5000159533539	,Standard,Maltesers,NO,https://www.bestwaywholesale.co.uk/img/products/1000/6/5000159533546.jpg,Mars,Confectionery,£2.00,25.0%,1.5,1.65,NO,NA,16-08-2022
216024,Cadbury Dairy Milk Little Bar 18g,18g × 60 × 1,60,18g,7622210398314	,Standard,Cadbury,NO,https://www.bestwaywholesale.co.uk/img/products/1000/1/96119341.jpg,Cadburys,Confectionery,£0.35,28.07%,15.11,23.74,NO,NA,16-08-2022
807003,Kit Kat Chunky Caramel Chocolate Bar 43.5g PMP 60p,Std × 24 × 1,24,Std,3800020403563	,Standard,KitKat,NO,https://www.bestwaywholesale.co.uk/img/products/1000/3/3800020403563.jpg,Ferrero,Confectionery,£0.60,29.26%,10.19,13.58,NO,NA,16-08-2022
800180,Cadbury Dairy Milk Mystery Chocolate Bar 01 43g,43g × 36 × 1,36,43g,7622201685294	,Standard,Cadbury,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/7622201685294.jpg,Ferrero,Confectionery,£0.69,19.10%,20.1,25.92,NO,NA,16-08-2022
418177,Swizzels Drumstick Squashies Bubblegum Flavour,45g × 24 × 1,24,45g,5010478245679	,Standard,Swizzels,NO,https://www.bestwaywholesale.co.uk/img/products/1000/9/5010478245679.jpg,Kiddies Sweets,Confectionery,£0.50,42.52%,6.9,9.66,NO,NA,16-08-2022
412460,Skittles Crazy Sours Sweets £0.49 PMP Bag 45g,45g × 36 × 1,36,45g,4009900522663	,Standard,Skittles,NO,https://www.bestwaywholesale.co.uk/img/products/1000/0/4009900522670.jpg,Bagged Sweets,Confectionery,£0.49,25.92%,13.07,18.4,NO,NA,16-08-2022
714170,HARIBO Funny Mix Bag 160g,160g × 12 × 1,12,160g,5012035962111	,Standard,Haribo,NO,https://www.bestwaywholesale.co.uk/img/products/1000/1/5012035962111.jpg,Bagged Sweets,Confectionery,£1.49,41.01%,10.55,11.96,NO,NA,16-08-2022
338805,Bebeto Metergum Strawberry Flavour,40g × 24 × 1,24,40g,8690146101277	,Standard,Bebeto,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/8690146619215.jpg,Chewing Gum,Confectionery,£0.50,38.10%,7.43,10.4,NO,NA,16-08-2022
367631,Princess Mallows Pink & White Marshmallows 150g,150g × 12 × 1,12,150g,5010511031191	,Standard,Princess,NO,https://www.bestwaywholesale.co.uk/img/products/1000/7/5010511477227.jpg,Kiddies Sweets,Confectionery,£1.00,26.10%,8.87,10.64,NO,NA,16-08-2022
714302,HARIBO Pontefract Cakes Bag 160g,160g × 12 × 1,12,160g,5012035962319	,Standard,Haribo,NO,https://www.bestwaywholesale.co.uk/img/products/1000/9/5012035962319.jpg,Bagged Sweets,Confectionery,£1.49,41.01%,10.55,11.96,NO,NA,16-08-2022
692270,Rowntree's Fruit Gums Vegan Friendly Sweets Bag 43.5g,43.5g × 24 × 1,24,43.5g,7613038471792	,Standard,Rowntree's,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/7613038471792.jpg,Nestle,Confectionery,£0.69,44.28%,9.23,11.9,NO,NA,16-08-2022
980038,Swizzels Drumstick Original Raspberry and Milk Chew Bar,Sgl × 60 × 1,60,Sgl,5010478100213	,Standard,Swizzels,NO,https://www.bestwaywholesale.co.uk/img/products/1000/3/5010478100213.jpg,Kiddies Sweets,Confectionery,£0.10,12.28%,5.26,15.79,NO,NA,16-08-2022
714457,HARIBO Jelly Beans Bag 160g,160g × 12 × 1,12,160g,5012035962159	,Standard,Haribo,NO,https://www.bestwaywholesale.co.uk/img/products/1000/9/5012035962159.jpg,Bagged Sweets,Confectionery,£1.19,33.70%,9.47,11.06,NO,NA,16-08-2022
739664,Rowntree's Fruit Pastilles Vegan Friendly Sweets Tube 50g,50g × 32 × 1,32,50g,7613287057020	,Standard,Rowntree's,NO,https://www.bestwaywholesale.co.uk/img/products/1000/0/7613287057020.jpg,Nestle,Confectionery,£0.69,41.91%,12.83,16.54,NO,NA,16-08-2022
635951,Fini 200 Chicle Bubble Gum Camel Balls Extra Sour,Std × 200 × 1,200,Std,68410525184811	,Standard,Fini,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/635951.jpg,Kiddies Sweets,Confectionery,£0.06,43.60%,6.77,29.33,NO,NA,16-08-2022
578878,Best-One Milk Chocolate Raisins 75g,75g × 12 × 1,12,75g,5054073066727	,Standard,Best-One,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/5054073066734.jpg,Bagged Sweets,Confectionery,£0.59,32.37%,4.79,6.41,NO,NA,16-08-2022
578867,Best-One Milk Chocolate Peanuts 75g,75g × 12 × 1,12,75g,5054073066741	,Standard,Best-One,NO,https://www.bestwaywholesale.co.uk/img/products/1000/8/5054073066758.jpg,Bagged Sweets,Confectionery,£0.59,32.37%,4.79,6.41,NO,NA,16-08-2022
12165,Milk Flavour Chews,Sgl × 20 × 1,20,Sgl,8710800969682	,Standard,NA,NO,/img/products/no-image.png,Kiddies Sweets,Confectionery,£0.45,32.80%,6.05,8.74,NO,NA,16-08-2022
508731,NUTELLA® B-Ready Single Bar 22g,Std × 36 × 1,36,Std,80005000306741	,Exempt,Nutella,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/8000500306734.jpg,Ferrero,Confectionery,£0.59,20.02%,16.99,16.99,NO,NA,16-08-2022
760175,BUDDIES Bubblegum Brains 160g,160g × 10 × 1,10,160g,5054073082338	,Standard,Buddies,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/5054073082345.jpg,Kiddies Sweets,Confectionery,£1.00,32.92%,6.71,8.05,NO,NA,16-08-2022
739442,Smarties Orange Milk Chocolate Sharing Bar 90g PMP £1,90g × 14 × 1,14,90g,7613287112989	,Standard,Smarties,NO,https://www.bestwaywholesale.co.uk/img/products/1000/9/7613287112989.jpg,Nestle,Confectionery,£1.00,18.66%,11.39,13.67,NO,NA,16-08-2022
385821,Extra Mints Peppermint Sugar Free 16 Mints,6pce × 24 × 1,24,6pce,4009900400947	,Standard,Wrigley's,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/42113522.jpg,Sugar,Confectionery,£0.49,35.84%,7.55,10.62,NO,NA,16-08-2022
331701,Starburst Very Berry Fruit Chews Sweets £0.49 PMP 45g,45g × 24 × 1,24,45g,4009900513920	,Standard,Starburst,NO,https://www.bestwaywholesale.co.uk/img/products/1000/7/4009900513937.jpg,Mars,Confectionery,£0.49,24.60%,8.87,12.49,NO,NA,16-08-2022
409026,Yorkie Milk Chocolate Bar 46g,Std × 24 × 1,24,Std,7613034872630	,Standard,Yorkie,NO,https://www.bestwaywholesale.co.uk/img/products/1000/0/7613034872630.jpg,Nestle,Confectionery,£0.75,23.68%,13.74,17.4,NO,NA,16-08-2022
114138,King Tango Roller,105ml × 12 × 1,12,105ml,5060221243261	,Standard,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/114138.jpg,Kiddies Sweets,Confectionery,£1.25,28.88%,10.67,12.37,NO,NA,16-08-2022
792214,Maltesers Dark Chocolate £1 PMP Treat Bag 59g,59g × 18 × 1,18,59g,5000159543842	,Standard,Maltesers,YES,https://www.bestwaywholesale.co.uk/img/products/1000/9/5000159543859.jpg,Mars,Confectionery,£1.00,23.40%,13.79,16.55,NO,NA,16-08-2022
755158,Chewits Cherry Flavour 30g,Std × 40 × 1,40,Std,15060072652189	,Standard,Chewits,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/5060072652182.jpg,Kiddies Sweets,Confectionery,£0.55,34.61%,14.39,19.62,NO,NA,16-08-2022
493553,HARIBO Rhubarb & Custard 810g,Pce × 300 × 1,300,Pce,5012035959128	,Standard,Haribo,NO,https://www.bestwaywholesale.co.uk/img/products/1000/3/5012035959173.jpg,Kiddies Sweets,Confectionery,£0.02,32.80%,4.03,44.35,NO,NA,16-08-2022
499137,Kidsmania Wacky Monkey 12g,Sgl × 12 × 1,12,Sgl,5055256525444	,Standard,Kidsmania,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/5055256525444.jpg,Kiddies Sweets,Confectionery,£1.29,24.42%,11.7,13.51,NO,NA,16-08-2022
441451,HARIBO Giant Cola Z!NG 816g,Pce × 60 × 1,60,Pce,5012035958541	,Standard,Haribo,NO,https://www.bestwaywholesale.co.uk/img/products/1000/3/5012035958633.jpg,Kiddies Sweets,Confectionery,£0.10,32.68%,4.04,12.12,NO,NA,16-08-2022
118441,Jelly Bean Machine,Sgl × 12 × 1,12,Sgl,5021778006341	,Standard,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/118441.jpg,Kiddies Sweets,Confectionery,£1.15,24.79%,10.38,12.18,NO,NA,16-08-2022
804900,MAOAM Stripes 140g,140g × 14 × 1,14,140g,5012035963408	,Standard,Maoam,NO,https://www.bestwaywholesale.co.uk/img/products/1000/8/5012035963408.jpg,Bagged Sweets,Confectionery,£1.00,27.23%,10.19,12.23,NO,NA,16-08-2022
776275,Smarties White Chocolate Tube 36g,36g × 24 × 1,24,36g,7613287912619	,Standard,Smarties,NO,https://www.bestwaywholesale.co.uk/img/products/1000/9/7613287912619.jpg,Nestle,Confectionery,£0.75,25.01%,13.5,17.1,NO,NA,16-08-2022
755147,Chewits Blue Raspberry Flavour 30g,Std × 40 × 1,40,Std,15060072652172	,Standard,Chewits,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/5060072652175.jpg,Kiddies Sweets,Confectionery,£0.55,34.61%,14.39,19.62,NO,NA,16-08-2022
751568,Aero Festive White Milk Chocolate Sharing Bar 90g,90g × 15 × 1,15,90g,7613287586452	,Standard,Aero,YES,https://www.bestwaywholesale.co.uk/img/products/1000/2/7613287586452.jpg,Cadburys,Confectionery,£1.09,37.69%,10.19,12.06,NO,NA,16-08-2022
641764,Fruittella Sour Snakes 100g,Bag × 12 × 1,12,Bag,8003440994054	,Standard,Fruittella,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/8003440994054.jpg,Kiddies Sweets,Confectionery,£1.00,25.11%,8.99,10.78,NO,NA,16-08-2022
